row_index,column,error_type,message
16682,diag_code,null_required,Required field 'diag_code' is null.
16744,diag_code,null_required,Required field 'diag_code' is null.
16758,diag_code,null_required,Required field 'diag_code' is null.
16768,diag_code,null_required,Required field 'diag_code' is null.
16801,diag_code,null_required,Required field 'diag_code' is null.
16859,diag_code,null_required,Required field 'diag_code' is null.
16896,diag_code,null_required,Required field 'diag_code' is null.
16908,diag_code,null_required,Required field 'diag_code' is null.
16931,diag_code,null_required,Required field 'diag_code' is null.
16944,diag_code,null_required,Required field 'diag_code' is null.
17062,diag_code,null_required,Required field 'diag_code' is null.
17064,diag_code,null_required,Required field 'diag_code' is null.
17080,diag_code,null_required,Required field 'diag_code' is null.
17102,diag_code,null_required,Required field 'diag_code' is null.
17130,diag_code,null_required,Required field 'diag_code' is null.
17251,diag_code,null_required,Required field 'diag_code' is null.
17437,diag_code,null_required,Required field 'diag_code' is null.
17467,diag_code,null_required,Required field 'diag_code' is null.
17524,diag_code,null_required,Required field 'diag_code' is null.
17571,diag_code,null_required,Required field 'diag_code' is null.
17636,diag_code,null_required,Required field 'diag_code' is null.
17645,diag_code,null_required,Required field 'diag_code' is null.
17664,diag_code,null_required,Required field 'diag_code' is null.
17783,diag_code,null_required,Required field 'diag_code' is null.
17810,diag_code,null_required,Required field 'diag_code' is null.
17812,diag_code,null_required,Required field 'diag_code' is null.
17814,diag_code,null_required,Required field 'diag_code' is null.
17849,diag_code,null_required,Required field 'diag_code' is null.
17897,diag_code,null_required,Required field 'diag_code' is null.
17927,diag_code,null_required,Required field 'diag_code' is null.
17928,diag_code,null_required,Required field 'diag_code' is null.
17967,diag_code,null_required,Required field 'diag_code' is null.
17987,diag_code,null_required,Required field 'diag_code' is null.
17996,diag_code,null_required,Required field 'diag_code' is null.
18076,diag_code,null_required,Required field 'diag_code' is null.
18085,diag_code,null_required,Required field 'diag_code' is null.
18088,diag_code,null_required,Required field 'diag_code' is null.
18101,diag_code,null_required,Required field 'diag_code' is null.
18105,diag_code,null_required,Required field 'diag_code' is null.
18149,diag_code,null_required,Required field 'diag_code' is null.
18209,diag_code,null_required,Required field 'diag_code' is null.
18251,diag_code,null_required,Required field 'diag_code' is null.
18258,diag_code,null_required,Required field 'diag_code' is null.
18289,diag_code,null_required,Required field 'diag_code' is null.
18299,diag_code,null_required,Required field 'diag_code' is null.
18302,diag_code,null_required,Required field 'diag_code' is null.
18358,diag_code,null_required,Required field 'diag_code' is null.
18549,diag_code,null_required,Required field 'diag_code' is null.
18564,diag_code,null_required,Required field 'diag_code' is null.
18592,diag_code,null_required,Required field 'diag_code' is null.
18624,diag_code,null_required,Required field 'diag_code' is null.
18639,diag_code,null_required,Required field 'diag_code' is null.
18715,diag_code,null_required,Required field 'diag_code' is null.
18729,diag_code,null_required,Required field 'diag_code' is null.
18873,diag_code,null_required,Required field 'diag_code' is null.
18911,diag_code,null_required,Required field 'diag_code' is null.
18932,diag_code,null_required,Required field 'diag_code' is null.
88,icd_type,null_required,Required field 'icd_type' is null.
579,icd_type,null_required,Required field 'icd_type' is null.
2044,icd_type,null_required,Required field 'icd_type' is null.
2396,icd_type,null_required,Required field 'icd_type' is null.
2946,icd_type,null_required,Required field 'icd_type' is null.
2990,icd_type,null_required,Required field 'icd_type' is null.
3081,icd_type,null_required,Required field 'icd_type' is null.
3248,icd_type,null_required,Required field 'icd_type' is null.
3885,icd_type,null_required,Required field 'icd_type' is null.
3935,icd_type,null_required,Required field 'icd_type' is null.
4985,icd_type,null_required,Required field 'icd_type' is null.
5148,icd_type,null_required,Required field 'icd_type' is null.
5555,icd_type,null_required,Required field 'icd_type' is null.
5749,icd_type,null_required,Required field 'icd_type' is null.
5870,icd_type,null_required,Required field 'icd_type' is null.
6026,icd_type,null_required,Required field 'icd_type' is null.
6317,icd_type,null_required,Required field 'icd_type' is null.
7057,icd_type,null_required,Required field 'icd_type' is null.
7069,icd_type,null_required,Required field 'icd_type' is null.
7839,icd_type,null_required,Required field 'icd_type' is null.
8733,icd_type,null_required,Required field 'icd_type' is null.
9214,icd_type,null_required,Required field 'icd_type' is null.
9223,icd_type,null_required,Required field 'icd_type' is null.
10296,icd_type,null_required,Required field 'icd_type' is null.
10456,icd_type,null_required,Required field 'icd_type' is null.
10803,icd_type,null_required,Required field 'icd_type' is null.
11189,icd_type,null_required,Required field 'icd_type' is null.
11378,icd_type,null_required,Required field 'icd_type' is null.
11471,icd_type,null_required,Required field 'icd_type' is null.
11654,icd_type,null_required,Required field 'icd_type' is null.
11675,icd_type,null_required,Required field 'icd_type' is null.
12004,icd_type,null_required,Required field 'icd_type' is null.
12490,icd_type,null_required,Required field 'icd_type' is null.
12944,icd_type,null_required,Required field 'icd_type' is null.
13141,icd_type,null_required,Required field 'icd_type' is null.
13219,icd_type,null_required,Required field 'icd_type' is null.
13370,icd_type,null_required,Required field 'icd_type' is null.
14001,icd_type,null_required,Required field 'icd_type' is null.
14175,icd_type,null_required,Required field 'icd_type' is null.
15267,icd_type,null_required,Required field 'icd_type' is null.
15383,icd_type,null_required,Required field 'icd_type' is null.
15907,icd_type,null_required,Required field 'icd_type' is null.
15925,icd_type,null_required,Required field 'icd_type' is null.
16433,icd_type,null_required,Required field 'icd_type' is null.
16718,icd_type,null_required,Required field 'icd_type' is null.
16988,icd_type,null_required,Required field 'icd_type' is null.
17152,icd_type,null_required,Required field 'icd_type' is null.
17274,icd_type,null_required,Required field 'icd_type' is null.
17296,icd_type,null_required,Required field 'icd_type' is null.
18280,icd_type,null_required,Required field 'icd_type' is null.
18360,icd_type,null_required,Required field 'icd_type' is null.
18452,icd_type,null_required,Required field 'icd_type' is null.
18559,icd_type,null_required,Required field 'icd_type' is null.
18574,icd_type,null_required,Required field 'icd_type' is null.
18927,icd_type,null_required,Required field 'icd_type' is null.
968,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
1207,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
1505,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
1570,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
1739,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
1886,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
1893,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
2360,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
3271,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
3299,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
5025,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
5189,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
6165,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
7431,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
7487,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
7981,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
8189,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
8211,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
9979,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
10070,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
10456,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
10539,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
10575,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
10640,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
11011,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
11373,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
11451,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
12023,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
12269,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
12840,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
13863,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
14946,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
15022,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
15056,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
15193,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
15456,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
15840,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
15986,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
16551,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
16569,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
17764,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
18042,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
18344,coding_timestamp,null_required,Required field 'coding_timestamp' is null.
